File,Output_folder,Experiment,MS_Plate,Fraction,Parameter_group,PTM,Reference_channel,File_order,Compound_order,Project,Comments
5009_D03_055744_S00_U46_TMT11_R1,Batch27_FP_MASTER,Batch27_FP_MASTER,5009,46,0,FALSE,,46,,100ProtFDR,
5009_D02_055744_S00_U47_TMT11_R1,Batch27_FP_MASTER,Batch27_FP_MASTER,5009,47,0,FALSE,,47,,100ProtFDR,
5009_D01_055744_S00_U48_TMT11_R1,Batch27_FP_MASTER,Batch27_FP_MASTER,5009,48,0,FALSE,,48,,100ProtFDR,
4888_A01_053699_S00_U01_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,1,0,FALSE,,1,,100ProtFDR,
4888_A02_053699_S00_U02_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,2,0,FALSE,,2,,100ProtFDR,
4888_A03_053699_S00_U03_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,3,0,FALSE,,3,,100ProtFDR,
4888_A04_053699_S00_U04_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,4,0,FALSE,,4,,100ProtFDR,
4888_A05_053699_S00_U05_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,5,0,FALSE,,5,,100ProtFDR,
4888_A06_053699_S00_U06_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,6,0,FALSE,,6,,100ProtFDR,
4888_A07_053699_S00_U07_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,7,0,FALSE,,7,,100ProtFDR,
4888_A08_053699_S00_U08_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,8,0,FALSE,,8,,100ProtFDR,
4888_A09_053699_S00_U09_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,9,0,FALSE,,9,,100ProtFDR,
4888_A10_053699_S00_U10_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,10,0,FALSE,,10,,100ProtFDR,
4888_A11_053699_S00_U11_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,11,0,FALSE,,11,,100ProtFDR,
4888_A12_053699_S00_U12_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,12,0,FALSE,,12,,100ProtFDR,
4888_B12_053699_S00_U13_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,13,0,FALSE,,13,,100ProtFDR,
4888_B11_053699_S00_U14_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,14,0,FALSE,,14,,100ProtFDR,
4888_B10_053699_S00_U15_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,15,0,FALSE,,15,,100ProtFDR,
4888_B09_053699_S00_U16_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,16,0,FALSE,,16,,100ProtFDR,
4888_B08_053699_S00_U17_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,17,0,FALSE,,17,,100ProtFDR,
4888_B07_053699_S00_U18_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,18,0,FALSE,,18,,100ProtFDR,
4888_B06_053699_S00_U19_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,19,0,FALSE,,19,,100ProtFDR,
4888_B05_053699_S00_U20_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,20,0,FALSE,,20,,100ProtFDR,
4888_B04_053699_S00_U21_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,21,0,FALSE,,21,,100ProtFDR,
4888_B03_053699_S00_U22_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,22,0,FALSE,,22,,100ProtFDR,
4888_B02_053699_S00_U23_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,23,0,FALSE,,23,,100ProtFDR,
4888_B01_053699_S00_U24_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,24,0,FALSE,,24,,100ProtFDR,
4888_C01_053699_S00_U25_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,25,0,FALSE,,25,,100ProtFDR,
4888_C02_053699_S00_U26_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,26,0,FALSE,,26,,100ProtFDR,
4888_C03_053699_S00_U27_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,27,0,FALSE,,27,,100ProtFDR,
4888_C04_053699_S00_U28_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,28,0,FALSE,,28,,100ProtFDR,
4888_C05_053699_S00_U29_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,29,0,FALSE,,29,,100ProtFDR,
4888_C06_053699_S00_U30_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,30,0,FALSE,,30,,100ProtFDR,
4888_C07_053699_S00_U31_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,31,0,FALSE,,31,,100ProtFDR,
4888_C08_053699_S00_U32_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,32,0,FALSE,,32,,100ProtFDR,
4888_C09_053699_S00_U33_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,33,0,FALSE,,33,,100ProtFDR,
4888_C10_053699_S00_U34_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,34,0,FALSE,,34,,100ProtFDR,
4888_C11_053699_S00_U35_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,35,0,FALSE,,35,,100ProtFDR,
4888_C12_053699_S00_U36_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,36,0,FALSE,,36,,100ProtFDR,
4888_D12_053699_S00_U37_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,37,0,FALSE,,37,,100ProtFDR,
4888_D11_053699_S00_U38_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,38,0,FALSE,,38,,100ProtFDR,
4888_D10_053699_S00_U39_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,39,0,FALSE,,39,,100ProtFDR,
4888_D09_053699_S00_U40_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,40,0,FALSE,,40,,100ProtFDR,
4888_D08_053699_S00_U41_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,41,0,FALSE,,41,,100ProtFDR,
4888_D07_053699_S00_U42_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,42,0,FALSE,,42,,100ProtFDR,
4888_D06_053699_S00_U43_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,43,0,FALSE,,43,,100ProtFDR,
4888_D05_053699_S00_U44_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,44,0,FALSE,,44,,100ProtFDR,
4888_D04_053699_S00_U45_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,45,0,FALSE,,45,,100ProtFDR,
4888_D03_053699_S00_U46_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,46,0,FALSE,,46,,100ProtFDR,
4888_D02_053699_S00_U47_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,47,0,FALSE,,47,,100ProtFDR,
4888_D01_053699_S00_U48_TMT11_R1,Batch23_FP_INFORM,Batch23_FP_INFORM,4888,48,0,FALSE,,48,,100ProtFDR,
4888_E01_053700_S00_U01_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,1,0,FALSE,,1,,100ProtFDR,
4888_E02_053700_S00_U02_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,2,0,FALSE,,2,,100ProtFDR,
4888_E03_053700_S00_U03_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,3,0,FALSE,,3,,100ProtFDR,
4888_E04_053700_S00_U04_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,4,0,FALSE,,4,,100ProtFDR,
4888_E05_053700_S00_U05_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,5,0,FALSE,,5,,100ProtFDR,
4888_E06_053700_S00_U06_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,6,0,FALSE,,6,,100ProtFDR,
4888_E07_053700_S00_U07_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,7,0,FALSE,,7,,100ProtFDR,
4888_E08_053700_S00_U08_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,8,0,FALSE,,8,,100ProtFDR,
4888_E09_053700_S00_U09_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,9,0,FALSE,,9,,100ProtFDR,
4888_E10_053700_S00_U10_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,10,0,FALSE,,10,,100ProtFDR,
4888_E11_053700_S00_U11_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,11,0,FALSE,,11,,100ProtFDR,
4888_E12_053700_S00_U12_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,12,0,FALSE,,12,,100ProtFDR,
4888_F12_053700_S00_U13_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,13,0,FALSE,,13,,100ProtFDR,
4888_F11_053700_S00_U14_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,14,0,FALSE,,14,,100ProtFDR,
4888_F10_053700_S00_U15_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,15,0,FALSE,,15,,100ProtFDR,
4888_F09_053700_S00_U16_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,16,0,FALSE,,16,,100ProtFDR,
4888_F08_053700_S00_U17_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,17,0,FALSE,,17,,100ProtFDR,
4888_F07_053700_S00_U18_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,18,0,FALSE,,18,,100ProtFDR,
4888_F06_053700_S00_U19_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,19,0,FALSE,,19,,100ProtFDR,
4888_F05_053700_S00_U20_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,20,0,FALSE,,20,,100ProtFDR,
4888_F04_053700_S00_U21_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,21,0,FALSE,,21,,100ProtFDR,
4888_F03_053700_S00_U22_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,22,0,FALSE,,22,,100ProtFDR,
4888_F02_053700_S00_U23_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,23,0,FALSE,,23,,100ProtFDR,
4888_F01_053700_S00_U24_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,24,0,FALSE,,24,,100ProtFDR,
4888_G01_053700_S00_U25_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,25,0,FALSE,,25,,100ProtFDR,
4888_G02_053700_S00_U26_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,26,0,FALSE,,26,,100ProtFDR,
4888_G03_053700_S00_U27_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,27,0,FALSE,,27,,100ProtFDR,
4888_G04_053700_S00_U28_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,28,0,FALSE,,28,,100ProtFDR,
4888_G05_053700_S00_U29_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,29,0,FALSE,,29,,100ProtFDR,
4888_G06_053700_S00_U30_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,30,0,FALSE,,30,,100ProtFDR,
4888_G07_053700_S00_U31_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,31,0,FALSE,,31,,100ProtFDR,
4888_G08_053700_S00_U32_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,32,0,FALSE,,32,,100ProtFDR,
4888_G09_053700_S00_U33_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,33,0,FALSE,,33,,100ProtFDR,
4888_G10_053700_S00_U34_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,34,0,FALSE,,34,,100ProtFDR,
4888_G11_053700_S00_U35_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,35,0,FALSE,,35,,100ProtFDR,
4888_G12_053700_S00_U36_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,36,0,FALSE,,36,,100ProtFDR,
4888_H12_053700_S00_U37_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,37,0,FALSE,,37,,100ProtFDR,
4888_H11_053700_S00_U38_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,38,0,FALSE,,38,,100ProtFDR,
4888_H10_053700_S00_U39_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,39,0,FALSE,,39,,100ProtFDR,
4888_H09_053700_S00_U40_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,40,0,FALSE,,40,,100ProtFDR,
4888_H08_053700_S00_U41_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,41,0,FALSE,,41,,100ProtFDR,
4888_H07_053700_S00_U42_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,42,0,FALSE,,42,,100ProtFDR,
4888_H06_053700_S00_U43_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,43,0,FALSE,,43,,100ProtFDR,
4888_H05_053700_S00_U44_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,44,0,FALSE,,44,,100ProtFDR,
4888_H04_053700_S00_U45_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,45,0,FALSE,,45,,100ProtFDR,
4888_H03_053700_S00_U46_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,46,0,FALSE,,46,,100ProtFDR,
4888_H02_053700_S00_U47_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,47,0,FALSE,,47,,100ProtFDR,
4888_H01_053700_S00_U48_TMT11_R1,Batch24_FP_INFORM,Batch24_FP_INFORM,4888,48,0,FALSE,,48,,100ProtFDR,
4468_BA1_051390_S00_U01_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,1,0,FALSE,,1,,100ProtFDR,
4468_BB1_051390_S00_U02_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,2,0,FALSE,,2,,100ProtFDR,
4468_BC1_051390_S00_U03_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,3,0,FALSE,,3,,100ProtFDR,
4468_BD1_051390_S00_U04_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,4,0,FALSE,,4,,100ProtFDR,
4468_BE1_051390_S00_U05_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,5,0,FALSE,,5,,100ProtFDR,
4468_BF1_051390_S00_U06_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,6,0,FALSE,,6,,100ProtFDR,
4468_BG1_051390_S00_U07_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,7,0,FALSE,,7,,100ProtFDR,
4468_BH1_051390_S00_U08_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,8,0,FALSE,,8,,100ProtFDR,
4468_BH2_051390_S00_U09_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,9,0,FALSE,,9,,100ProtFDR,
4468_BG2_051390_S00_U10_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,10,0,FALSE,,10,,100ProtFDR,
4468_BF2_051390_S00_U11_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,11,0,FALSE,,11,,100ProtFDR,
4468_BE2_051390_S00_U12_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,12,0,FALSE,,12,,100ProtFDR,
4468_BD2_051390_S00_U13_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,13,0,FALSE,,13,,100ProtFDR,
4468_BC2_051390_S00_U14_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,14,0,FALSE,,14,,100ProtFDR,
4468_BB2_051390_S00_U15_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,15,0,FALSE,,15,,100ProtFDR,
4468_BA2_051390_S00_U16_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,16,0,FALSE,,16,,100ProtFDR,
4468_BA3_051390_S00_U17_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,17,0,FALSE,,17,,100ProtFDR,
4468_BB3_051390_S00_U18_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,18,0,FALSE,,18,,100ProtFDR,
4468_BC3_051390_S00_U19_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,19,0,FALSE,,19,,100ProtFDR,
4468_BD3_051390_S00_U20_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,20,0,FALSE,,20,,100ProtFDR,
4468_BE3_051390_S00_U21_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,21,0,FALSE,,21,,100ProtFDR,
4468_BF3_051390_S00_U22_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,22,0,FALSE,,22,,100ProtFDR,
4468_BG3_051390_S00_U23_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,23,0,FALSE,,23,,100ProtFDR,
4468_BH3_051390_S00_U24_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,24,0,FALSE,,24,,100ProtFDR,
4468_BH4_051390_S00_U25_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,25,0,FALSE,,25,,100ProtFDR,
4468_BG4_051390_S00_U26_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,26,0,FALSE,,26,,100ProtFDR,
4468_BF4_051390_S00_U27_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,27,0,FALSE,,27,,100ProtFDR,
4468_BE4_051390_S00_U28_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,28,0,FALSE,,28,,100ProtFDR,
4468_BD4_051390_S00_U29_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,29,0,FALSE,,29,,100ProtFDR,
4468_BC4_051390_S00_U30_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,30,0,FALSE,,30,,100ProtFDR,
4468_BB4_051390_S00_U31_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,31,0,FALSE,,31,,100ProtFDR,
4468_BA4_051390_S00_U32_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,32,0,FALSE,,32,,100ProtFDR,
4468_BA5_051390_S00_U33_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,33,0,FALSE,,33,,100ProtFDR,
4468_BB5_051390_S00_U34_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,34,0,FALSE,,34,,100ProtFDR,
4468_BC5_051390_S00_U35_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,35,0,FALSE,,35,,100ProtFDR,
4468_BD5_051390_S00_U36_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,36,0,FALSE,,36,,100ProtFDR,
4468_BE5_051390_S00_U37_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,37,0,FALSE,,37,,100ProtFDR,
4468_BF5_051390_S00_U38_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,38,0,FALSE,,38,,100ProtFDR,
4468_BG5_051390_S00_U39_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,39,0,FALSE,,39,,100ProtFDR,
4468_BH5_051390_S00_U40_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,40,0,FALSE,,40,,100ProtFDR,
4468_BH6_051390_S00_U41_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,41,0,FALSE,,41,,100ProtFDR,
4468_BG6_051390_S00_U42_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,42,0,FALSE,,42,,100ProtFDR,
4468_BF6_051390_S00_U43_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,43,0,FALSE,,43,,100ProtFDR,
4468_BE6_051390_S00_U44_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,44,0,FALSE,,44,,100ProtFDR,
4468_BD6_051390_S00_U45_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,45,0,FALSE,,45,,100ProtFDR,
4468_BC6_051390_S00_U46_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,46,0,FALSE,,46,,100ProtFDR,
4468_BB6_051390_S00_U47_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,47,0,FALSE,,47,,100ProtFDR,
4468_BA6_051390_S00_U48_TMT11_R1,Batch12_FP_MASTER,Batch12_FP_MASTER,4468,48,0,FALSE,,48,,100ProtFDR,
4485_BA7_051505_S00_U01_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,1,0,FALSE,,1,,100ProtFDR,
4485_BB7_051505_S00_U02_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,2,0,FALSE,,2,,100ProtFDR,
4485_BC7_051505_S00_U03_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,3,0,FALSE,,3,,100ProtFDR,
4485_BD7_051505_S00_U04_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,4,0,FALSE,,4,,100ProtFDR,
4485_BE7_051505_S00_U05_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,5,0,FALSE,,5,,100ProtFDR,
4485_BF7_051505_S00_U06_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,6,0,FALSE,,6,,100ProtFDR,
4485_BG7_051505_S00_U07_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,7,0,FALSE,,7,,100ProtFDR,
4485_BH7_051505_S00_U08_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,8,0,FALSE,,8,,100ProtFDR,
4485_BH8_051505_S00_U09_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,9,0,FALSE,,9,,100ProtFDR,
4485_BG8_051505_S00_U10_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,10,0,FALSE,,10,,100ProtFDR,
4485_BF8_051505_S00_U11_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,11,0,FALSE,,11,,100ProtFDR,
4485_BE8_051505_S00_U12_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,12,0,FALSE,,12,,100ProtFDR,
4485_BD8_051505_S00_U13_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,13,0,FALSE,,13,,100ProtFDR,
4485_BC8_051505_S00_U14_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,14,0,FALSE,,14,,100ProtFDR,
4485_BB8_051505_S00_U15_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,15,0,FALSE,,15,,100ProtFDR,
4485_BA8_051505_S00_U16_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,16,0,FALSE,,16,,100ProtFDR,
4485_BA9_051505_S00_U17_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,17,0,FALSE,,17,,100ProtFDR,
4485_BB9_051505_S00_U18_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,18,0,FALSE,,18,,100ProtFDR,
4485_BC9_051505_S00_U19_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,19,0,FALSE,,19,,100ProtFDR,
4485_BD9_051505_S00_U20_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,20,0,FALSE,,20,,100ProtFDR,
4485_BE9_051505_S00_U21_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,21,0,FALSE,,21,,100ProtFDR,
4485_BF9_051505_S00_U22_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,22,0,FALSE,,22,,100ProtFDR,
4485_BG9_051505_S00_U23_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,23,0,FALSE,,23,,100ProtFDR,
4485_BH9_051505_S00_U24_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,24,0,FALSE,,24,,100ProtFDR,
4485_BH10_051505_S00_U25_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,25,0,FALSE,,25,,100ProtFDR,
4485_BG10_051505_S00_U26_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,26,0,FALSE,,26,,100ProtFDR,
4485_BF10_051505_S00_U27_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,27,0,FALSE,,27,,100ProtFDR,
4485_BE10_051505_S00_U28_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,28,0,FALSE,,28,,100ProtFDR,
4485_BD10_051505_S00_U29_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,29,0,FALSE,,29,,100ProtFDR,
4485_BC10_051505_S00_U30_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,30,0,FALSE,,30,,100ProtFDR,
4485_BB10_051505_S00_U31_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,31,0,FALSE,,31,,100ProtFDR,
4485_BA10_051505_S00_U32_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,32,0,FALSE,,32,,100ProtFDR,
4485_BA11_051505_S00_U33_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,33,0,FALSE,,33,,100ProtFDR,
4485_BB11_051505_S00_U34_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,34,0,FALSE,,34,,100ProtFDR,
4485_BC11_051505_S00_U35_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,35,0,FALSE,,35,,100ProtFDR,
4485_BD11_051505_S00_U36_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,36,0,FALSE,,36,,100ProtFDR,
4485_BE11_051505_S00_U37_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,37,0,FALSE,,37,,100ProtFDR,
4485_BF11_051505_S00_U38_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,38,0,FALSE,,38,,100ProtFDR,
4485_BG11_051505_S00_U39_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,39,0,FALSE,,39,,100ProtFDR,
4485_BH11_051505_S00_U40_TMT11_R1,Batch15_FP_MASTER,Batch15_FP_MASTER,4485,40,0,FALSE,,40,,100ProtFDR,
